Time,P1,P3,P5,P7
1.2360200e+00, 2.5776000e+03, 2.2748000e+03, 1.2313333e+02, 2.5866667e+02
1.2370270e+00, 2.6603333e+03, 2.2614667e+03, 7.9000000e+01, 2.1686667e+02
1.2380340e+00, 2.8032000e+03, 2.3414000e+03, 5.1933333e+01, 2.2100000e+02
1.2390151e+00, 2.8643333e+03, 2.3708667e+03, 2.7133333e+01, 2.3480000e+02
1.2400221e+00, 2.8353333e+03, 2.3116000e+03,-3.6666667e+00, 1.6360000e+02
1.2410291e+00, 2.8348667e+03, 2.3170667e+03,-1.0133333e+01, 1.0293333e+02
1.2420360e+00, 2.8744000e+03, 2.3920000e+03, 2.7333333e+00, 1.2586667e+02
1.2430172e+00, 2.9185333e+03, 2.4567333e+03, 2.8466667e+01, 1.6586667e+02
1.2440242e+00, 2.9543333e+03, 2.4829333e+03, 8.1333333e+01, 2.1826667e+02
1.2450312e+00, 2.9548000e+03, 2.4608667e+03, 1.4200000e+02, 2.8673333e+02
1.2460381e+00, 2.9681333e+03, 2.4838667e+03, 1.7506667e+02, 3.3726667e+02
1.2470193e+00, 3.0140667e+03, 2.5541333e+03, 2.7613333e+02, 3.7033333e+02
1.2480263e+00, 3.0177333e+03, 2.5739333e+03, 4.7600000e+02, 3.9100000e+02
1.2490332e+00, 2.9938667e+03, 2.5798667e+03, 5.1966667e+02, 3.9700000e+02
1.2500144e+00, 2.9754667e+03, 2.5468000e+03, 3.8366667e+02, 4.0066667e+02
1.2510214e+00, 2.9980000e+03, 2.5050000e+03, 3.3313333e+02, 4.3233333e+02
1.2520283e+00, 3.0949333e+03, 2.5762000e+03, 3.4826667e+02, 4.8106667e+02
1.2530353e+00, 3.1716667e+03, 2.6584667e+03, 2.9220000e+02, 5.0220000e+02
1.2540165e+00, 3.1850000e+03, 2.6644667e+03, 2.2606667e+02, 5.8626667e+02
1.2550235e+00, 3.1354000e+03, 2.5886000e+03, 2.1226667e+02, 7.6406667e+02
1.2560304e+00, 3.0434667e+03, 2.4884667e+03, 2.0626667e+02, 8.2060000e+02
1.2570374e+00, 3.0297333e+03, 2.4935333e+03, 1.8886667e+02, 7.6226667e+02
1.2580186e+00, 3.0866667e+03, 2.5353333e+03, 1.7780000e+02, 7.6913333e+02
1.2590255e+00, 3.1160667e+03, 2.5174000e+03, 1.7780000e+02, 7.8800000e+02
1.2600325e+00, 3.1206667e+03, 2.4935333e+03, 1.9253333e+02, 7.6406667e+02
1.2610395e+00, 3.0830000e+03, 2.4434667e+03, 2.1180000e+02, 7.5400000e+02
1.2620206e+00, 2.9888000e+03, 2.3782000e+03, 2.1593333e+02, 7.3700000e+02
1.2630276e+00, 2.9272667e+03, 2.3855333e+03, 2.1086667e+02, 7.0020000e+02
1.2640346e+00, 2.9309333e+03, 2.4260000e+03, 2.0720000e+02, 6.7773333e+02
1.2650158e+00, 2.9198667e+03, 2.4214000e+03, 2.1000000e+02, 6.4600000e+02
1.2660227e+00, 2.8634000e+03, 2.3952000e+03, 2.3200000e+02, 6.1020000e+02
1.2670297e+00, 2.8188000e+03, 2.3920000e+03, 2.6513333e+02, 6.0420000e+02
1.2680367e+00, 2.7834667e+03, 2.3768000e+03, 2.8993333e+02, 6.0146667e+02
1.2690178e+00, 2.7053333e+03, 2.2996000e+03, 3.0506667e+02, 5.7986667e+02
1.2700248e+00, 2.7030000e+03, 2.2968667e+03, 3.1980000e+02, 5.6193333e+02
1.2710318e+00, 2.8064000e+03, 2.3892000e+03, 3.3813333e+02, 5.5920000e+02
1.2720388e+00, 2.7944667e+03, 2.3942667e+03, 3.9466667e+02, 5.6240000e+02
1.2730199e+00, 2.7462000e+03, 2.3878667e+03, 4.6266667e+02, 5.6193333e+02
1.2740269e+00, 2.8348667e+03, 2.4508000e+03, 4.7833333e+02, 5.6973333e+02
1.2750339e+00, 2.9020000e+03, 2.4742000e+03, 4.7506667e+02, 5.8580000e+02
1.2760150e+00, 2.8767333e+03, 2.4714667e+03, 4.7740000e+02, 5.6926667e+02
1.2770220e+00, 2.8532667e+03, 2.4471333e+03, 4.7833333e+02, 5.2746667e+02
1.2780290e+00, 2.8551333e+03, 2.4066667e+03, 4.9440000e+02, 4.9713333e+02
1.2790360e+00, 2.8748667e+03, 2.4163333e+03, 5.2426667e+02, 4.7966667e+02
1.2800171e+00, 2.8436000e+03, 2.3846000e+03, 5.6466667e+02, 4.5946667e+02
1.2810241e+00, 2.7701333e+03, 2.3253333e+03, 6.2073333e+02, 4.3513333e+02
1.2820311e+00, 2.7177333e+03, 2.3202667e+03, 6.5106667e+02, 4.1993333e+02
1.2830380e+00, 2.6653333e+03, 2.2821333e+03, 6.6853333e+02, 4.1260000e+02
1.2840192e+00, 2.6699333e+03, 2.2876667e+03, 7.4386667e+02, 4.0893333e+02
1.2850262e+00, 2.7228000e+03, 2.3804667e+03, 8.4126667e+02, 4.1860000e+02
1.2860331e+00, 2.7053333e+03, 2.3832667e+03, 8.9546667e+02, 4.3373333e+02
1.2870401e+00, 2.6635333e+03, 2.3116000e+03, 8.2380000e+02, 4.2226667e+02
1.2880213e+00, 2.6635333e+03, 2.2886000e+03, 6.6120000e+02, 3.7766667e+02
1.2890282e+00, 2.6686000e+03, 2.3166000e+03, 6.1473333e+02, 3.4000000e+02
1.2900352e+00, 2.6235333e+03, 2.2826000e+03, 6.4553333e+02, 3.2073333e+02
1.2910164e+00, 2.5798667e+03, 2.2114000e+03, 6.1846667e+02, 2.9086667e+02
1.2920234e+00, 2.6428667e+03, 2.2812667e+03, 5.8486667e+02, 2.6740000e+02
1.2930303e+00, 2.6947333e+03, 2.3607333e+03, 6.1153333e+02, 2.8026667e+02
1.2940373e+00, 2.6346000e+03, 2.3070000e+03, 6.6346667e+02, 3.1106667e+02
1.2950185e+00, 2.5909333e+03, 2.3070000e+03, 6.7586667e+02, 3.2900000e+02
1.2960254e+00, 2.5932000e+03, 2.3405333e+03, 6.4373333e+02, 3.2573333e+02
1.2970324e+00, 2.6230667e+03, 2.3460000e+03, 6.0973333e+02, 3.1473333e+02
1.2980394e+00, 2.6612000e+03, 2.4136000e+03, 5.9866667e+02, 3.1333333e+02
1.2990205e+00, 2.5936667e+03, 2.4140000e+03, 6.0420000e+02, 3.1933333e+02
1.3000275e+00, 2.4829333e+03, 2.3304000e+03, 6.0786667e+02, 3.2073333e+02
1.3010345e+00, 2.4480000e+03, 2.3340667e+03, 6.0833333e+02, 3.1933333e+02
1.3020157e+00, 2.4136000e+03, 2.3570667e+03, 6.0233333e+02, 3.2573333e+02
1.3030226e+00, 2.4052667e+03, 2.3258000e+03, 5.9226667e+02, 3.3220000e+02
1.3040296e+00, 2.4719333e+03, 2.3120000e+03, 5.9226667e+02, 3.2206667e+02
1.3050366e+00, 2.4902667e+03, 2.3019333e+03, 5.9086667e+02, 2.9913333e+02
1.3060177e+00, 2.4360667e+03, 2.2876667e+03, 5.6373333e+02, 2.7520000e+02
1.3070247e+00, 2.4048667e+03, 2.2775333e+03, 5.2933333e+02, 2.6646667e+02
1.3080317e+00, 2.4406667e+03, 2.2936667e+03, 4.9853333e+02, 2.6740000e+02
1.3090387e+00, 2.4976667e+03, 2.3575333e+03, 4.6866667e+02, 2.5226667e+02
1.3100198e+00, 2.5050000e+03, 2.3846000e+03, 4.5900000e+02, 2.3066667e+02
1.3110268e+00, 2.4802000e+03, 2.3680667e+03, 4.4800000e+02, 2.2100000e+02
1.3120338e+00, 2.4434667e+03, 2.3607333e+03, 4.1720000e+02, 2.1686667e+02
1.3130149e+00, 2.4246000e+03, 2.3478667e+03, 4.0066667e+02, 2.1320000e+02
1.3140219e+00, 2.4627333e+03, 2.3386667e+03, 3.9333333e+02, 2.1413333e+02
1.3150289e+00, 2.5045333e+03, 2.3400667e+03, 3.7633333e+02, 2.1046667e+02
1.3160359e+00, 2.4714667e+03, 2.3304000e+03, 3.5193333e+02, 2.0033333e+02
1.3170170e+00, 2.3704000e+03, 2.2835333e+03, 3.3080000e+02, 1.9800000e+02
1.3180240e+00, 2.2642667e+03, 2.2100000e+03, 3.1333333e+02, 2.0033333e+02
1.3190310e+00, 2.2495333e+03, 2.2012667e+03, 2.9133333e+02, 1.9253333e+02
1.3200379e+00, 2.3148000e+03, 2.2201333e+03, 2.7886667e+02, 1.8100000e+02
1.3210191e+00, 2.3198667e+03, 2.1484667e+03, 2.6420000e+02, 1.7273333e+02
1.3220261e+00, 2.2711333e+03, 2.0565333e+03, 2.3480000e+02, 1.6080000e+02
1.3230330e+00, 2.2918000e+03, 2.0450667e+03, 2.1226667e+02, 1.4746667e+02
1.3240400e+00, 2.3520000e+03, 2.0671333e+03, 2.1226667e+02, 1.5206667e+02
1.3250212e+00, 2.3887333e+03, 2.1030000e+03, 2.2240000e+02, 1.6860000e+02
1.3260281e+00, 2.4186000e+03, 2.1618000e+03, 2.3066667e+02, 1.7413333e+02
1.3270351e+00, 2.4374667e+03, 2.2146000e+03, 2.5273333e+02, 1.7600000e+02
1.3280163e+00, 2.4581333e+03, 2.2344000e+03, 2.8853333e+02, 1.9020000e+02
1.3290233e+00, 2.4889333e+03, 2.2238000e+03, 3.1200000e+02, 2.1226667e+02
1.3300302e+00, 2.5110000e+03, 2.2238000e+03, 3.1840000e+02, 2.2420000e+02
1.3310372e+00, 2.5132667e+03, 2.2261333e+03, 3.0833333e+02, 2.1733333e+02
1.3320184e+00, 2.4829333e+03, 2.1742000e+03, 2.8346667e+02, 2.1226667e+02
1.3330253e+00, 2.4517333e+03, 2.1227333e+03, 2.4946667e+02, 2.0446667e+02
1.3340323e+00, 2.4392667e+03, 2.0942667e+03, 2.1826667e+02, 1.7733333e+02
1.3350393e+00, 2.4434667e+03, 2.0634667e+03, 1.9846667e+02, 1.4246667e+02
1.3360204e+00, 2.4540000e+03, 2.0441333e+03, 1.7366667e+02, 1.1760000e+02
1.3370274e+00, 2.4066667e+03, 1.9628667e+03, 1.3693333e+02, 9.5133333e+01
1.3380344e+00, 2.3460000e+03, 1.8820000e+03, 1.0886667e+02, 7.2133333e+01
1.3390156e+00, 2.3671333e+03, 1.9265333e+03, 9.6466667e+01, 6.5733333e+01
1.3400225e+00, 2.4360667e+03, 1.9830667e+03, 9.4666667e+01, 8.1333333e+01
1.3410295e+00, 2.5100667e+03, 2.0266667e+03, 1.0106667e+02, 9.6000000e+01
1.3420365e+00, 2.5344000e+03, 2.0809333e+03, 1.0340000e+02, 1.0060000e+02
1.3430176e+00, 2.4838667e+03, 2.0698667e+03, 9.1000000e+01, 1.0060000e+02
1.3440246e+00, 2.4333333e+03, 2.0124667e+03, 6.8000000e+01, 9.3733333e+01
1.3450316e+00, 2.4140000e+03, 1.9554667e+03, 4.3200000e+01, 8.2266667e+01
1.3460386e+00, 2.4273333e+03, 1.9532000e+03, 2.8000000e+01, 7.8600000e+01
1.3470197e+00, 2.4392667e+03, 1.9628667e+03, 1.7000000e+01, 7.9000000e+01
1.3480267e+00, 2.4273333e+03, 1.9238000e+03,-7.3333333e+00, 6.9866667e+01
1.3490337e+00, 2.4392667e+03, 1.9362000e+03,-2.2066667e+01, 7.0733333e+01
1.3500406e+00, 2.4319333e+03, 1.9508667e+03,-6.4000000e+00, 9.3733333e+01
1.3510218e+00, 2.4158667e+03, 1.9173333e+03, 1.0133333e+01, 1.1760000e+02
1.3520288e+00, 2.4646000e+03, 1.9472000e+03, 1.5133333e+01, 1.3046667e+02
1.3530358e+00, 2.5151333e+03, 1.9780000e+03, 2.4800000e+01, 1.4566667e+02
1.3540169e+00, 2.5242667e+03, 1.9591333e+03, 4.3200000e+01, 1.6586667e+02
1.3550239e+00, 2.5284667e+03, 1.9867333e+03, 6.0666667e+01, 1.7920000e+02
1.3560309e+00, 2.5072667e+03, 2.0156667e+03, 7.2600000e+01, 1.8380000e+02
1.3570378e+00, 2.4627333e+03, 1.9936000e+03, 8.5000000e+01, 1.9386667e+02
1.3580190e+00, 2.4558667e+03, 2.0083333e+03, 1.0386667e+02, 2.0906667e+02
1.3590260e+00, 2.4608667e+03, 2.0096667e+03, 1.1853333e+02, 2.1593333e+02
1.3600329e+00, 2.4306000e+03, 1.9288000e+03, 1.2586667e+02, 2.1546667e+02
1.3610399e+00, 2.4250667e+03, 1.8723333e+03, 1.2866667e+02, 2.1086667e+02
1.3620211e+00, 2.4940000e+03, 1.8957333e+03, 1.2960000e+02, 2.0260000e+02
1.3630280e+00, 2.5431333e+03, 1.9302000e+03, 1.3786667e+02, 2.0586667e+02
1.3640350e+00, 2.5174000e+03, 1.9348000e+03, 1.5206667e+02, 2.1913333e+02
1.3650162e+00, 2.5151333e+03, 1.9532000e+03, 1.6173333e+02, 2.2466667e+02
1.3660232e+00, 2.5849333e+03, 2.0051333e+03, 1.8240000e+02, 2.3706667e+02
1.3670301e+00, 2.6419333e+03, 2.0170667e+03, 2.2786667e+02, 2.7246667e+02
1.3680371e+00, 2.6589333e+03, 1.9840000e+03, 2.7520000e+02, 3.0693333e+02
1.3690183e+00, 2.7214000e+03, 2.0124667e+03, 3.1933333e+02, 3.3633333e+02
1.3700252e+00, 2.7981333e+03, 2.0671333e+03, 3.7033333e+02, 3.7673333e+02
1.3710322e+00, 2.7866667e+03, 2.0377333e+03, 4.0986667e+02, 4.1400000e+02
1.3720392e+00, 2.7526667e+03, 2.0096667e+03, 4.3833333e+02, 4.4520000e+02
1.3730203e+00, 2.7650667e+03, 2.0414000e+03, 4.8520000e+02, 4.9073333e+02
1.3740273e+00, 2.7793333e+03, 2.0639333e+03, 5.4033333e+02, 5.4260000e+02
1.3750343e+00, 2.7724000e+03, 2.0818667e+03, 5.8353333e+02, 5.8213333e+02
1.3760155e+00, 2.7650667e+03, 2.1241333e+03, 6.2440000e+02, 6.2306667e+02
1.3770224e+00, 2.7733333e+03, 2.1672667e+03, 6.7220000e+02, 6.7726667e+02
1.3780294e+00, 2.7710000e+03, 2.1815333e+03, 7.1540000e+02, 7.1306667e+02
1.3790364e+00, 2.7196000e+03, 2.1507333e+03, 7.3373333e+02, 7.1813333e+02
1.3800175e+00, 2.6708667e+03, 2.1154000e+03, 7.4293333e+02, 7.4113333e+02
1.3810245e+00, 2.7145333e+03, 2.1484667e+03, 7.7233333e+02, 7.9306667e+02
1.3820315e+00, 2.7760667e+03, 2.1939333e+03, 8.0820000e+02, 8.3393333e+02
1.3830385e+00, 2.7466667e+03, 2.1815333e+03, 8.3120000e+02, 8.5920000e+02
1.3840196e+00, 2.6906000e+03, 2.1746667e+03, 8.4633333e+02, 8.8400000e+02
1.3850266e+00, 2.6456000e+03, 2.1682000e+03, 8.4726667e+02, 8.8953333e+02
1.3860336e+00, 2.6171333e+03, 2.1328667e+03, 8.2426667e+02, 8.6886667e+02
1.3870405e+00, 2.6832667e+03, 2.1608667e+03, 7.9853333e+02, 8.4586667e+02
1.3880217e+00, 2.7834667e+03, 2.2026667e+03, 7.8060000e+02, 8.3346667e+02
1.3890287e+00, 2.7834667e+03, 2.1548667e+03, 7.6360000e+02, 8.2566667e+02
1.3900357e+00, 2.7182000e+03, 2.0960667e+03, 7.4753333e+02, 8.1600000e+02
1.3910168e+00, 2.6488000e+03, 2.0690000e+03, 7.4620000e+02, 8.1966667e+02
1.3920238e+00, 2.5693333e+03, 2.0216667e+03, 7.5993333e+02, 8.4126667e+02
1.3930308e+00, 2.5206000e+03, 1.9959333e+03, 7.7973333e+02, 8.6560000e+02
1.3940377e+00, 2.5224667e+03, 2.0134000e+03, 7.9580000e+02, 8.8306667e+02
1.3950189e+00, 2.5307333e+03, 2.0023333e+03, 8.0453333e+02, 8.9546667e+02
1.3960259e+00, 2.5390000e+03, 1.9794000e+03, 8.0680000e+02, 9.0100000e+02
1.3970328e+00, 2.5716000e+03, 2.0032667e+03, 7.8340000e+02, 8.7893333e+02
1.3980398e+00, 2.5982667e+03, 2.0142667e+03, 7.4660000e+02, 8.4360000e+02
1.3990210e+00, 2.6217333e+03, 2.0083333e+03, 7.5533333e+02, 8.5093333e+02
1.4000279e+00, 2.7007333e+03, 2.0698667e+03, 7.8980000e+02, 8.8173333e+02
1.4010349e+00, 2.7747333e+03, 2.1411333e+03, 7.8566667e+02, 8.7666667e+02
1.4020161e+00, 2.7908000e+03, 2.1457333e+03, 7.6733333e+02, 8.6013333e+02
1.4030231e+00, 2.8128667e+03, 2.1300667e+03, 7.6960000e+02, 8.6060000e+02
1.4040300e+00, 2.8624667e+03, 2.1402000e+03, 7.6086667e+02, 8.4633333e+02
1.4050370e+00, 2.9346000e+03, 2.1746667e+03, 7.4246667e+02, 8.1966667e+02
1.4060182e+00, 2.9938667e+03, 2.1778667e+03, 7.4293333e+02, 8.1326667e+02
1.4070251e+00, 2.9833333e+03, 2.1273333e+03, 7.4620000e+02, 8.1186667e+02
1.4080321e+00, 2.9782667e+03, 2.1130667e+03, 7.2640000e+02, 7.9393333e+02
1.4090391e+00, 3.0246667e+03, 2.1548667e+03, 7.0713333e+02, 7.7880000e+02
1.4100202e+00, 3.0026000e+03, 2.1438667e+03, 7.1033333e+02, 7.8433333e+02
1.4110272e+00, 2.9052000e+03, 2.0726667e+03, 7.1446667e+02, 7.9026667e+02
1.4120342e+00, 2.8670667e+03, 2.0726667e+03, 7.2180000e+02, 7.9900000e+02
1.4130154e+00, 2.9079333e+03, 2.1507333e+03, 7.5906667e+02, 8.3393333e+02
1.4140223e+00, 2.9672000e+03, 2.2036000e+03, 8.1506667e+02, 8.8446667e+02
1.4150293e+00, 2.9828667e+03, 2.2270000e+03, 8.5873333e+02, 9.3133333e+02
1.4160363e+00, 2.9162000e+03, 2.2210667e+03, 8.8080000e+02, 9.6306667e+02
1.4170174e+00, 2.8693333e+03, 2.1999333e+03, 8.7940000e+02, 9.6393333e+02
1.4180244e+00, 2.9226667e+03, 2.2541333e+03, 8.6700000e+02, 9.4926667e+02
1.4190314e+00, 2.9584667e+03, 2.2946000e+03, 8.4540000e+02, 9.3226667e+02
1.4200384e+00, 2.9056667e+03, 2.2247333e+03, 8.0406667e+02, 8.9920000e+02
1.4210195e+00, 2.8597333e+03, 2.1728000e+03, 7.6640000e+02, 8.6013333e+02
1.4220265e+00, 2.8693333e+03, 2.1705333e+03, 7.6133333e+02, 8.5280000e+02
1.4230335e+00, 2.8978667e+03, 2.1618000e+03, 7.6820000e+02, 8.7066667e+02
1.4240404e+00, 2.9198667e+03, 2.1608667e+03, 7.6593333e+02, 8.7526667e+02
1.4250216e+00, 2.9056667e+03, 2.1484667e+03, 7.6226667e+02, 8.6286667e+02
1.4260286e+00, 2.8620000e+03, 2.1360667e+03, 7.6500000e+02, 8.6793333e+02
1.4270356e+00, 2.8229333e+03, 2.1705333e+03, 7.7233333e+02, 8.8953333e+02
1.4280167e+00, 2.7806667e+03, 2.1912000e+03, 7.7740000e+02, 9.0700000e+02
1.4290237e+00, 2.7412000e+03, 2.1710000e+03, 7.7606667e+02, 9.1113333e+02
1.4300307e+00, 2.7021333e+03, 2.1475333e+03, 7.6500000e+02, 8.9733333e+02
1.4310376e+00, 2.6295333e+03, 2.0924000e+03, 7.5720000e+02, 8.8766667e+02
1.4320188e+00, 2.5798667e+03, 2.0207333e+03, 7.6640000e+02, 9.0193333e+02
1.4330258e+00, 2.5932000e+03, 1.9913333e+03, 7.6640000e+02, 9.0560000e+02
1.4340327e+00, 2.5946000e+03, 1.9826000e+03, 7.5120000e+02, 9.0053333e+02
1.4350397e+00, 2.5569333e+03, 1.9720000e+03, 7.6866667e+02, 9.2860000e+02
1.4360209e+00, 2.5440667e+03, 1.9775333e+03, 8.1506667e+02, 9.7726667e+02
1.4370279e+00, 2.5936667e+03, 2.0051333e+03, 8.4406667e+02, 1.0090000e+03
1.4380348e+00, 2.6626000e+03, 2.0528667e+03, 8.5966667e+02, 1.0278000e+03
1.4390160e+00, 2.7007333e+03, 2.0722000e+03, 8.7573333e+02, 1.0489333e+03
1.4400230e+00, 2.7007333e+03, 2.0266667e+03, 8.7986667e+02, 1.0554000e+03
1.4410299e+00, 2.6970667e+03, 1.9959333e+03, 8.6700000e+02, 1.0430000e+03
1.4420369e+00, 2.7287333e+03, 2.0432667e+03, 8.5873333e+02, 1.0352000e+03
1.4430181e+00, 2.7572667e+03, 2.0846000e+03, 8.6746667e+02, 1.0452667e+03
1.4440250e+00, 2.7108667e+03, 2.0414000e+03, 8.7986667e+02, 1.0581333e+03
1.4450320e+00, 2.6217333e+03, 1.9756667e+03, 8.8306667e+02, 1.0595333e+03
1.4460390e+00, 2.5638000e+03, 1.9591333e+03, 8.8586667e+02, 1.0609333e+03
1.4470201e+00, 2.5316667e+03, 1.9394000e+03, 8.9960000e+02, 1.0742000e+03
1.4480271e+00, 2.5220000e+03, 1.9100000e+03, 9.1660000e+02, 1.0889333e+03
1.4490341e+00, 2.5316667e+03, 1.9192000e+03, 9.3133333e+02, 1.1022667e+03
1.4500153e+00, 2.5072667e+03, 1.8930000e+03, 9.3500000e+02, 1.1022667e+03
1.4510222e+00, 2.4972000e+03, 1.8626667e+03, 9.2306667e+02, 1.0870667e+03
1.4520292e+00, 2.5569333e+03, 1.9435333e+03, 9.1573333e+02, 1.0770000e+03
1.4530362e+00, 2.6180000e+03, 2.0258000e+03, 9.0653333e+02, 1.0692000e+03
1.4540173e+00, 2.6346000e+03, 2.0244000e+03, 8.8306667e+02, 1.0480667e+03
1.4550243e+00, 2.6405333e+03, 2.0142667e+03, 8.7066667e+02, 1.0324000e+03
1.4560313e+00, 2.6869333e+03, 2.0317333e+03, 8.7253333e+02, 1.0301333e+03
1.4570383e+00, 2.7820667e+03, 2.0822667e+03, 8.7113333e+02, 1.0292000e+03
1.4580194e+00, 2.8473333e+03, 2.1236667e+03, 8.6700000e+02, 1.0260000e+03
1.4590264e+00, 2.8170000e+03, 2.1071333e+03, 8.6700000e+02, 1.0209333e+03
1.4600334e+00, 2.7301333e+03, 2.0574667e+03, 8.7620000e+02, 1.0223333e+03
1.4610403e+00, 2.6391333e+03, 1.9940667e+03, 8.8813333e+02, 1.0292000e+03
1.4620215e+00, 2.5679333e+03, 1.9467333e+03, 8.9686667e+02, 1.0374667e+03
1.4630285e+00, 2.5454667e+03, 1.9472000e+03, 9.0926667e+02, 1.0457333e+03
1.4640355e+00, 2.5638000e+03, 1.9554667e+03, 9.1526667e+02, 1.0489333e+03
1.4650166e+00, 2.5725333e+03, 1.9246667e+03, 9.1433333e+02, 1.0466667e+03
1.4660236e+00, 2.5790000e+03, 1.9031333e+03, 9.1573333e+02, 1.0425333e+03
1.4670306e+00, 2.6281333e+03, 1.9578000e+03, 9.1386667e+02, 1.0342667e+03
1.4680375e+00, 2.6786667e+03, 2.0244000e+03, 9.0653333e+02, 1.0223333e+03
1.4690187e+00, 2.6888000e+03, 2.0331333e+03, 8.9780000e+02, 1.0071333e+03
1.4700257e+00, 2.6874000e+03, 2.0266667e+03, 8.8953333e+02, 9.9060000e+02
1.4710326e+00, 2.6998000e+03, 2.0515333e+03, 8.8586667e+02, 9.7313333e+02
1.4720396e+00, 2.7140667e+03, 2.0956000e+03, 8.8720000e+02, 9.6073333e+02
1.4730208e+00, 2.6851333e+03, 2.0763333e+03, 8.8860000e+02, 9.5893333e+02
1.4740278e+00, 2.6492667e+03, 2.0032667e+03, 8.9180000e+02, 9.6306667e+02
1.4750347e+00, 2.6823333e+03, 2.0037333e+03, 9.1020000e+02, 9.8693333e+02
1.4760159e+00, 2.7021333e+03, 2.0230000e+03, 9.4100000e+02, 1.0241333e+03
1.4770229e+00, 2.6354667e+03, 1.9729333e+03, 9.6440000e+02, 1.0443333e+03
1.4780298e+00, 2.5752667e+03, 1.9311333e+03, 9.7593333e+02, 1.0430000e+03
1.4790368e+00, 2.5638000e+03, 1.9150667e+03, 9.9333333e+02, 1.0457333e+03
1.4800180e+00, 2.5909333e+03, 1.9251333e+03, 1.0177333e+03, 1.0554000e+03
1.4810249e+00, 2.6451333e+03, 1.9582667e+03, 1.0310667e+03, 1.0540000e+03
1.4820319e+00, 2.6672000e+03, 1.9430667e+03, 1.0328667e+03, 1.0452667e+03
1.4830389e+00, 2.6764000e+03, 1.9449333e+03, 1.0352000e+03, 1.0402000e+03
1.4840200e+00, 2.6984667e+03, 1.9940667e+03, 1.0411333e+03, 1.0425333e+03
1.4850270e+00, 2.6993333e+03, 1.9977333e+03, 1.0535333e+03, 1.0558667e+03
1.4860340e+00, 2.7177333e+03, 2.0051333e+03, 1.0756000e+03, 1.0811333e+03
1.4870152e+00, 2.7595333e+03, 2.0538000e+03, 1.0981333e+03, 1.1064000e+03
1.4880221e+00, 2.7784000e+03, 2.0818667e+03, 1.1151333e+03, 1.1266000e+03
1.4890291e+00, 2.7760667e+03, 2.0960667e+03, 1.1275333e+03, 1.1468000e+03
1.4900361e+00, 2.7724000e+03, 2.1030000e+03, 1.1348667e+03, 1.1647333e+03
1.4910172e+00, 2.8032000e+03, 2.0979333e+03, 1.1376667e+03, 1.1826667e+03
1.4920242e+00, 2.8606000e+03, 2.1200000e+03, 1.1472667e+03, 1.2052000e+03
1.4930312e+00, 2.8656667e+03, 2.1365333e+03, 1.1716667e+03, 1.2322667e+03
1.4940382e+00, 2.8252667e+03, 2.1176667e+03, 1.1941333e+03, 1.2589333e+03
1.4950193e+00, 2.8188000e+03, 2.1071333e+03, 1.1992000e+03, 1.2727333e+03
1.4960263e+00, 2.8477333e+03, 2.1071333e+03, 1.1858667e+03, 1.2649333e+03
1.4970333e+00, 2.8537333e+03, 2.0882667e+03, 1.1642667e+03, 1.2424000e+03
1.4980402e+00, 2.8178667e+03, 2.0382000e+03, 1.1413333e+03, 1.2180667e+03
1.4990214e+00, 2.7760667e+03, 1.9964000e+03, 1.1302667e+03, 1.2028667e+03
1.5000284e+00, 2.7660000e+03, 2.0023333e+03, 1.1266000e+03, 1.1936667e+03
1.5010354e+00, 2.7724000e+03, 2.0000667e+03, 1.1248000e+03, 1.1849333e+03
1.5020165e+00, 2.7586000e+03, 1.9591333e+03, 1.1312000e+03, 1.1900000e+03
1.5030235e+00, 2.7577333e+03, 1.9481333e+03, 1.1546667e+03, 1.2106667e+03
1.5040305e+00, 2.7995333e+03, 1.9862667e+03, 1.1758000e+03, 1.2281333e+03
1.5050374e+00, 2.8450000e+03, 2.0234667e+03, 1.1803333e+03, 1.2304667e+03
1.5060186e+00, 2.8808667e+03, 2.0574667e+03, 1.1840667e+03, 1.2341333e+03
1.5070256e+00, 2.9088667e+03, 2.0860000e+03, 1.1941333e+03, 1.2396667e+03
1.5080325e+00, 2.8983333e+03, 2.0855333e+03, 1.1932000e+03, 1.2359333e+03
1.5090395e+00, 2.8634000e+03, 2.0565333e+03, 1.1877333e+03, 1.2281333e+03
1.5100207e+00, 2.8523333e+03, 2.0253333e+03, 1.1771333e+03, 1.2166667e+03
1.5110277e+00, 2.8780667e+03, 2.0161333e+03, 1.1610667e+03, 1.1964667e+03
1.5120346e+00, 2.8955333e+03, 2.0147333e+03, 1.1606000e+03, 1.1936667e+03
1.5130158e+00, 2.8624667e+03, 2.0032667e+03, 1.1785333e+03, 1.2244667e+03
1.5140228e+00, 2.8078000e+03, 1.9904000e+03, 1.1932000e+03, 1.2635333e+03
1.5150297e+00, 2.7738000e+03, 1.9692667e+03, 1.2038000e+03, 1.2938667e+03
1.5160367e+00, 2.7498667e+03, 1.9384667e+03, 1.2350667e+03, 1.3324667e+03
1.5170179e+00, 2.7058000e+03, 1.8920667e+03, 1.2819333e+03, 1.3310667e+03
1.5180248e+00, 2.6846667e+03, 1.8608000e+03, 1.3154667e+03, 1.3944667e+03
1.5190318e+00, 2.7204667e+03, 1.8952667e+03, 1.3512667e+03, 1.6724667e+03
1.5200388e+00, 2.7600000e+03, 1.9554667e+03, 1.4225333e+03, 1.8539333e+03
